year,name,hud_code,pha_entity,address,city,zip,latitude,longitude,total_units,pct_occupied,people_per_unit,people_total,pct_reported,months_since_report,pct_movein,months_from_movein,months_waiting,hh_income,rent_per_month,pct_lt30_median,pct_female_head,pct_female_head_child,pct_disabled_all,pct_age62plus,pct_minority,pct_black_nonhsp,pct_hispanic,pct_overhoused
2015,J.L. ELLIOT,NY005011340,NY New York NY005011340 J.L. ELLIOT,288 10th Ave,New York,10001,40.749912,,685.0,100.0,2.2,1519.0,99.0,4.0,4.0,236.0,,25002.0,521.0,64.0,71.0,23.0,23.0,48.0,92.0,25.0,54.0,26.0
2015,ELEANOR ROOSEVELT I,NY005011350,NY New York NY005011350 ELEANOR ROOSEVELT I,109 Lewis Ave,Brooklyn,11206,40.693764,,1102.0,99.0,2.4,2589.0,99.0,5.0,3.0,209.0,,21983.0,491.0,65.0,78.0,33.0,21.0,42.0,99.0,52.0,44.0,21.0
2015,BOSTON-SECOR,NY005011380,NY New York NY005011380 BOSTON-SECOR,3555 Bivona St,Bronx,10475,40.883434,,538.0,99.0,2.6,1363.0,100.0,5.0,6.0,180.0,,21004.0,477.0,68.0,82.0,42.0,23.0,25.0,98.0,55.0,43.0,20.0
2015,STANLEY ISAACS,NY005011390,NY New York NY005011390 STANLEY ISAACS,405 E 92nd St,New York,10128,40.780759,,1322.0,99.0,1.8,2370.0,100.0,6.0,3.0,194.0,,23151.0,478.0,63.0,71.0,22.0,27.0,46.0,85.0,33.0,45.0,13.0
2015,DANIEL WEBSTER,NY005011410,NY New York NY005011410 DANIEL WEBSTER,1260 Webster Ave Apt,Bronx,10456,40.833208,,811.0,99.0,2.6,2100.0,100.0,4.0,5.0,204.0,,18861.0,435.0,75.0,78.0,39.0,20.0,29.0,99.0,44.0,55.0,21.0
2015,JOHN P. MITCHEL,NY005011450,NY New York NY005011450 JOHN P. MITCHEL,225 Willis Ave,Bronx,10454,40.808686,,1825.0,99.0,2.4,4386.0,100.0,5.0,3.0,173.0,,20787.0,459.0,71.0,76.0,36.0,19.0,35.0,99.0,32.0,67.0,15.0
2015,NATHAN STRAUS,NY005011530,NY New York NY005011530 NATHAN STRAUS,224 E 28th St,New York,10016,40.741283,,267.0,99.0,2.1,542.0,99.0,7.0,5.0,229.0,,23367.0,497.0,63.0,68.0,20.0,25.0,42.0,84.0,20.0,49.0,20.0
2015,OCEAN HILL APTS,NY005011620,NY New York NY005011620 OCEAN HILL APTS,33 Saratoga Ave,Brooklyn,11233,40.685824,,361.0,99.0,2.7,963.0,100.0,5.0,3.0,174.0,,27022.0,575.0,56.0,82.0,43.0,18.0,27.0,98.0,64.0,34.0,9.0
2015,WYCKOFF GARDENS,NY005011630,NY New York NY005011630 WYCKOFF GARDENS,487 Carlton Ave Apt,Brooklyn,11238,40.684186,,1026.0,99.0,2.1,2141.0,99.0,4.0,4.0,227.0,,25090.0,523.0,61.0,75.0,25.0,27.0,40.0,98.0,52.0,43.0,24.0
2015,GERALD J.CAREY GARDENS,NY005011660,NY New York NY005011660 GERALD J.CAREY GARDENS,2946 W 23rd St,Brooklyn,11224,40.575089,,1255.0,99.0,2.1,2646.0,99.0,5.0,6.0,173.0,,18754.0,423.0,77.0,70.0,20.0,31.0,59.0,62.0,36.0,21.0,14.0
2015,WILLIAM REID APTS,NY005011670,NY New York NY005011670 WILLIAM REID APTS,728 E New York Ave,Brooklyn,11203,40.662151,,801.0,99.0,2.0,1592.0,99.0,5.0,4.0,159.0,,22112.0,475.0,65.0,80.0,30.0,22.0,45.0,98.0,83.0,15.0,12.0
2015,LANGSTON HUGHES APTS,NY005011680,NY New York NY005011680 LANGSTON HUGHES APTS,393 Powell St,Brooklyn,11212,40.664412,,1027.0,99.0,1.9,1980.0,100.0,5.0,7.0,142.0,,18063.0,402.0,77.0,73.0,22.0,24.0,62.0,98.0,59.0,37.0,9.0
2015,SETH LOW,NY005011690,NY New York NY005011690 SETH LOW,157 Belmont Ave,Brooklyn,11212,40.669426,,976.0,99.0,2.3,2224.0,100.0,6.0,4.0,198.0,,20668.0,453.0,70.0,80.0,37.0,18.0,30.0,99.0,74.0,24.0,18.0
2015,SURFSIDE GARDENS,NY005011700,NY New York NY005011700 SURFSIDE GARDENS,2926 W 25th St,Brooklyn,11224,40.57509,,1505.0,99.0,2.3,3375.0,100.0,4.0,5.0,203.0,,21963.0,486.0,69.0,75.0,27.0,22.0,44.0,73.0,43.0,25.0,25.0
2015,GRAVESEND,NY005011720,NY New York NY005011720 GRAVESEND,2950 W 35th St,Brooklyn,11224,40.574183,,1331.0,98.0,2.2,2855.0,100.0,5.0,6.0,208.0,,22172.0,481.0,66.0,77.0,28.0,23.0,37.0,81.0,53.0,25.0,21.0
2015,LEWIS H. LATIMER GARDENS,NY005011860,NY New York NY005011860 LEWIS H. LATIMER GARDENS,3425 Linden Pl Apt,Queens,11354,40.765376,,919.0,99.0,2.0,1802.0,100.0,5.0,2.0,198.0,,23997.0,503.0,62.0,74.0,21.0,22.0,49.0,90.0,38.0,35.0,19.0
2015,PENNSYLVANIA/WORTMAN AVES,NY005011940,NY New York NY005011940 PENNSYLVANIA/WORTMAN AVES,875 Pennsylvania Ave,Brooklyn,11207,40.656489,,623.0,100.0,1.6,986.0,99.0,5.0,6.0,151.0,,17331.0,390.0,73.0,75.0,14.0,36.0,63.0,87.0,65.0,22.0,12.0
2015,FT INDEPENDENCE/HEATH AVE,NY005012020,NY New York NY005012020 FT INDEPENDENCE/HEATH AVE,3340 Bailey Ave,Bronx,10463,40.879772,,575.0,98.0,2.1,1182.0,99.0,3.0,3.0,175.0,,22356.0,491.0,65.0,79.0,30.0,27.0,37.0,96.0,29.0,67.0,22.0
2015,FHA REPOSSESSED HOUSES V,NY005012090,NY New York NY005012090 FHA REPOSSESSED HOUSES V,305 Atkins Ave,Brooklyn,11208,40.671457,,294.0,54.0,2.2,343.0,98.0,7.0,,461.0,,42079.0,837.0,31.0,70.0,11.0,16.0,66.0,99.0,83.0,15.0,63.0
2015,LOUIS ARMSTRONG I,NY005012100,NY New York NY005012100 LOUIS ARMSTRONG I,385 Lexington Ave,Brooklyn,11216,40.688402,,616.0,99.0,2.9,1773.0,100.0,5.0,4.0,179.0,,23322.0,521.0,65.0,81.0,39.0,16.0,37.0,95.0,73.0,20.0,23.0
2015,DR. RAMON E. BETANCES I,NY005012110,NY New York NY005012110 DR. RAMON E. BETANCES I,400 Brook Ave,Bronx,10454,40.811429,,917.0,98.0,2.6,2337.0,100.0,5.0,3.0,173.0,,21935.0,496.0,69.0,78.0,34.0,17.0,36.0,99.0,25.0,74.0,24.0
2015,STUYVESANT GARDENS I,NY005012210,NY New York NY005012210 STUYVESANT GARDENS I,150 Malcolm X Blvd,Brooklyn,11221,40.687762,,479.0,98.0,2.1,1002.0,100.0,4.0,3.0,194.0,,23600.0,519.0,58.0,79.0,26.0,21.0,47.0,99.0,75.0,23.0,21.0
2015,TWIN PARKS WEST SITES 1&2,NY005012270,NY New York NY005012270 TWIN PARKS WEST SITES 1&2,365 E 183rd St,Bronx,10458,40.856769,,769.0,98.0,2.1,1594.0,100.0,5.0,6.0,177.0,,20701.0,465.0,68.0,72.0,26.0,25.0,51.0,98.0,38.0,60.0,15.0
2015,TAYLOR ST/WYTHE AVE,NY005012340,NY New York NY005012340 TAYLOR ST/WYTHE AVE,626 Wythe Pl,Brooklyn,11249,40.704212,,525.0,99.0,2.4,1196.0,96.0,6.0,2.0,286.0,,21383.0,445.0,77.0,52.0,18.0,18.0,49.0,58.0,21.0,38.0,29.0
2015,U.P.A.C.A. URA (SITE 5),NY005012410,NY New York NY005012410 U.P.A.C.A. URA (SITE 5),110 E 129th St Apt,New York,10035,40.807228,,706.0,98.0,1.5,1065.0,100.0,4.0,5.0,159.0,,16253.0,366.0,79.0,63.0,13.0,36.0,72.0,89.0,44.0,39.0,10.0
2015,BORINQUEN PLAZA STAGE I,NY005012430,NY New York NY005012430 BORINQUEN PLAZA STAGE I,60 Moore St,Brooklyn,11206,40.703494,,934.0,99.0,2.5,2295.0,98.0,5.0,2.0,233.0,,24137.0,542.0,61.0,75.0,24.0,24.0,49.0,98.0,20.0,78.0,31.0
2015,HOPE GARDENS,NY005012470,NY New York NY005012470 HOPE GARDENS,330 Wilson Ave,Brooklyn,11221,40.696083,,1314.0,100.0,2.2,2829.0,100.0,5.0,4.0,206.0,,22606.0,487.0,66.0,76.0,22.0,27.0,54.0,98.0,28.0,70.0,24.0
2015,MARCUS GARVEY (GROUP A),NY005012520,NY New York NY005012520 MARCUS GARVEY (GROUP A),10 Amboy St,Brooklyn,11212,40.670342,,520.0,99.0,2.0,1023.0,100.0,3.0,4.0,158.0,,19503.0,435.0,72.0,74.0,19.0,26.0,66.0,98.0,78.0,20.0,14.0
2015,PEDRO A. CAMPOS PLAZA II,NY005012570,NY New York NY005012570 PEDRO A. CAMPOS PLAZA II,612 E 14th St,New York,10009,40.728926,,224.0,100.0,2.3,508.0,99.0,3.0,1.0,274.0,,28836.0,601.0,60.0,70.0,22.0,20.0,47.0,95.0,17.0,57.0,38.0
2015,UNITY PLAZA SITES 4-27,NY005012610,NY New York NY005012610 UNITY PLAZA SITES 4-27,390 Georgia Ave,Brooklyn,11207,40.666983,,1015.0,99.0,2.7,2702.0,99.0,5.0,4.0,174.0,,22570.0,501.0,65.0,83.0,44.0,19.0,23.0,99.0,61.0,37.0,19.0
2015,ANDREW JACKSON,NY005012670,NY New York NY005012670 ANDREW JACKSON,3135 Park Ave,Bronx,10451,40.824048,,1709.0,100.0,2.4,4144.0,99.0,5.0,2.0,197.0,,21284.0,473.0,69.0,77.0,32.0,23.0,43.0,99.0,35.0,64.0,23.0
2015,SACK-WERN HOUSES,NY005012800,NY New York NY005012800 SACK-WERN HOUSES,710 Croes Ave,Bronx,10473,40.818656,,811.0,100.0,2.2,1727.0,97.0,5.0,3.0,243.0,,24405.0,533.0,60.0,78.0,27.0,21.0,38.0,98.0,43.0,54.0,35.0
2015,LOWER EAST SIDE II,NY005012920,NY New York NY005012920 LOWER EAST SIDE II,251 E 3rd St,New York,10009,40.722049,,474.0,99.0,2.2,1037.0,100.0,3.0,3.0,233.0,,24481.0,518.0,62.0,70.0,24.0,24.0,41.0,94.0,24.0,53.0,16.0
2015,CLAREMONT GROUP IV,NY005013080,NY New York NY005013080 CLAREMONT GROUP IV,1020 College Ave,Bronx,10456,40.829005,,740.0,98.0,2.3,1636.0,100.0,4.0,3.0,155.0,,18953.0,425.0,74.0,82.0,40.0,20.0,35.0,99.0,36.0,63.0,12.0
2015,FT WASHINGTON AVE REHAB,NY005013090,NY New York NY005013090 FT WASHINGTON AVE REHAB,99 Fort Washington Ave,New York,10032,40.83854,,592.0,99.0,1.8,1069.0,100.0,4.0,4.0,173.0,,17878.0,399.0,76.0,73.0,18.0,27.0,63.0,98.0,16.0,82.0,12.0
2015,TAFT REHAB 201-203 W. 117,NY005013170,NY New York NY005013170 TAFT REHAB 201-203 W. 117,203 W 117th St,New York,10026,40.804533,,341.0,83.0,1.9,275.0,52.0,6.0,1.0,260.0,44.0,24897.0,517.0,57.0,74.0,28.0,16.0,30.0,97.0,58.0,35.0,17.0
2015,UNIVERSITY AVE REHAB,NY005013410,NY New York NY005013410 UNIVERSITY AVE REHAB,1925 University Ave,Bronx,10453,40.853243,,413.0,97.0,2.1,638.0,76.0,7.0,1.0,244.0,44.0,22002.0,469.0,68.0,83.0,28.0,21.0,40.0,98.0,31.0,67.0,26.0
2015,UNION AVE/E 163RD SITE 5,NY005013420,NY New York NY005013420 UNION AVE/E 163RD SITE 5,950 Union Ave,Bronx,10459,40.822692,,909.0,98.0,2.2,1940.0,100.0,4.0,4.0,156.0,,20858.0,462.0,69.0,73.0,26.0,23.0,54.0,99.0,29.0,70.0,12.0
2015,HOWARD AVE/PARK PLACE,NY005013510,NY New York NY005013510 HOWARD AVE/PARK PLACE,2041 Pacific St Apt,Brooklyn,11233,40.676076,,891.0,99.0,2.7,2329.0,99.0,5.0,3.0,164.0,,27325.0,583.0,55.0,87.0,48.0,14.0,19.0,99.0,78.0,20.0,14.0
2015,LOWER EAST SIDE III,NY005013590,NY New York NY005013590 LOWER EAST SIDE III,154 W 84th St,New York,10024,40.785736,,182.0,93.0,2.7,350.0,76.0,7.0,,197.0,,26926.0,557.0,59.0,74.0,36.0,18.0,19.0,98.0,40.0,40.0,21.0
2015,WEST FARMS ROAD,NY005015300,NY New York NY005015300 WEST FARMS ROAD,1317 W Farms Rd,Bronx,10459,40.829949,,830.0,96.0,2.6,1989.0,97.0,5.0,4.0,160.0,,23580.0,520.0,62.0,82.0,40.0,19.0,26.0,99.0,28.0,71.0,13.0
2015,HIGHBRDGE REHAB/ANDERSON AVE,NY005015310,NY New York NY005015310 HIGHBRDGE REHAB/ANDERSON AVE,1085 Anderson Ave,Bronx,10452,40.83447,,355.0,94.0,2.4,730.0,90.0,6.0,1.0,185.0,36.0,24868.0,529.0,58.0,86.0,41.0,11.0,16.0,100.0,27.0,72.0,22.0
2015,BOULEVARD,NY005020460,NY New York NY005020460 BOULEVARD,830 Ashford St,Brooklyn,11207,40.661821,,1148.0,93.0,2.0,2071.0,98.0,5.0,,259.0,,25562.0,533.0,55.0,80.0,29.0,18.0,34.0,99.0,79.0,20.0,25.0
2015,MARBLE HILL,NY005020490,NY New York NY005020490 MARBLE HILL,210 W 230th St,Bronx,10463,40.877429,,1470.0,99.0,2.0,2803.0,98.0,5.0,3.0,249.0,,24081.0,510.0,59.0,80.0,28.0,24.0,40.0,97.0,39.0,59.0,25.0
2015,CASTLE HILL,NY005020800,NY New York NY005020800 CASTLE HILL,535 Havemeyer Ave,Bronx,10473,40.817957,,1708.0,100.0,2.4,4055.0,98.0,5.0,3.0,242.0,,21116.0,478.0,67.0,80.0,32.0,24.0,36.0,99.0,34.0,64.0,35.0
2015,MANHATTANVILLE,NY005020810,NY New York NY005020810 MANHATTANVILLE,1430 Amsterdam Ave,New York,10027,40.81645,,1083.0,99.0,2.3,2457.0,99.0,5.0,4.0,285.0,,25529.0,551.0,59.0,76.0,27.0,22.0,40.0,98.0,49.0,48.0,34.0
2015,MARLBORO,NY005020830,NY New York NY005020830 MARLBORO,29 Avenue W,Brooklyn,11223,40.591368,,1476.0,99.0,2.4,3422.0,99.0,4.0,3.0,230.0,,24393.0,529.0,62.0,72.0,23.0,24.0,40.0,91.0,39.0,33.0,31.0
2015,BUSHWICK,NY005020860,NY New York NY005020860 BUSHWICK,24 Humboldt St,Brooklyn,11206,40.701813,,1038.0,99.0,2.3,2378.0,99.0,6.0,4.0,257.0,,21761.0,486.0,66.0,78.0,31.0,29.0,41.0,99.0,38.0,61.0,31.0
2015,BAY VIEW,NY005020920,NY New York NY005020920 BAY VIEW,5995 Shore Pkwy,Brooklyn,11236,40.631688,,1303.0,99.0,2.1,2655.0,97.0,5.0,3.0,224.0,,24574.0,521.0,58.0,80.0,28.0,26.0,35.0,89.0,67.0,22.0,36.0
2015,SAINT MARY'S PARK,NY005020930,NY New York NY005020930 SAINT MARY'S PARK,550 Cauldwell Ave,Bronx,10455,40.814523,,821.0,99.0,2.2,1816.0,100.0,5.0,4.0,255.0,,23882.0,500.0,62.0,78.0,34.0,19.0,35.0,99.0,42.0,57.0,30.0
2015,LINDEN,NY005020950,NY New York NY005020950 LINDEN,215 Cozine Ave,Brooklyn,11207,40.655631,,1235.0,96.0,2.2,2601.0,99.0,5.0,0.0,267.0,,26813.0,568.0,53.0,82.0,28.0,19.0,37.0,99.0,77.0,22.0,31.0
2015,RUTGERS,NY005020990,NY New York NY005020990 RUTGERS,160 Madison St,New York,10002,40.712315,,630.0,99.0,2.1,1315.0,100.0,5.0,2.0,306.0,,26568.0,517.0,68.0,57.0,11.0,21.0,60.0,97.0,11.0,30.0,35.0
2015,DREW HAMILTON,NY005021110,NY New York NY005021110 DREW HAMILTON,200 W 143rd St,New York,10030,40.820612,,972.0,99.0,2.3,2186.0,97.0,6.0,3.0,236.0,,21707.0,488.0,66.0,71.0,28.0,25.0,35.0,98.0,69.0,27.0,24.0
2015,STAPLETON,NY005021140,NY New York NY005021140 STAPLETON,27 Warren St,Staten Island,10304,40.622038,,599.0,99.0,3.0,1729.0,97.0,5.0,6.0,129.0,,21451.0,490.0,69.0,83.0,51.0,18.0,18.0,94.0,52.0,39.0,13.0
2015,BAYCHESTER,NY005021260,NY New York NY005021260 BAYCHESTER,1900 Schieffelin Ave,Bronx,10466,40.883964,,342.0,92.0,1.9,591.0,100.0,5.0,,242.0,,21908.0,474.0,64.0,79.0,23.0,27.0,37.0,99.0,61.0,38.0,25.0
2015,WISE TOWERS,NY005021270,NY New York NY005021270 WISE TOWERS,136 W 91st St,New York,10024,40.790241,,324.0,97.0,1.8,566.0,99.0,4.0,,334.0,,26362.0,524.0,60.0,75.0,16.0,26.0,51.0,91.0,31.0,56.0,35.0
2015,WILLIAMS PLAZA,NY005021280,NY New York NY005021280 WILLIAMS PLAZA,255 Havemeyer St Apt,Brooklyn,11211,40.708737,,513.0,97.0,2.3,1138.0,100.0,5.0,,339.0,,20601.0,448.0,72.0,58.0,16.0,23.0,54.0,49.0,14.0,34.0,33.0
2015,MURPHY,NY005021330,NY New York NY005021330 MURPHY,1805 Crotona Ave,Bronx,10457,40.842678,,184.0,96.0,2.6,456.0,99.0,5.0,,240.0,,23070.0,499.0,67.0,86.0,36.0,22.0,35.0,99.0,36.0,63.0,21.0
2015,CHELSEA,NY005021340,NY New York NY005021340 CHELSEA,415 W 25th St,New York,10001,40.748594,,368.0,99.0,2.0,730.0,98.0,6.0,2.0,265.0,,27077.0,558.0,58.0,69.0,20.0,23.0,47.0,90.0,24.0,54.0,31.0
2015,INDEPENDENCE,NY005021400,NY New York NY005021400 INDEPENDENCE,130 Clymer St Apt,Brooklyn,11249,40.705907,,650.0,97.0,2.3,1449.0,99.0,4.0,,323.0,,20102.0,430.0,76.0,64.0,19.0,22.0,45.0,59.0,23.0,36.0,28.0
2015,344 EAST 28TH ST,NY005021850,NY New York NY005021850 344 EAST 28TH ST,344 E 28th St,New York,10016,40.740154,,177.0,93.0,1.9,303.0,98.0,2.0,,311.0,,23084.0,462.0,71.0,73.0,18.0,24.0,52.0,92.0,23.0,51.0,30.0
2015,AMSTERDAM ADDITION,NY005021870,NY New York NY005021870 AMSTERDAM ADDITION,240 W 65th St,New York,10023,40.774688,,152.0,100.0,1.9,278.0,99.0,7.0,1.0,283.0,,27895.0,564.0,53.0,64.0,13.0,28.0,69.0,88.0,29.0,53.0,27.0
2015,FREDERICK SAMUEL (CITY),NY005023770,NY New York NY005023770 FREDERICK SAMUEL (CITY),2441 A C Powell Blvd,New York,10030,40.819886,,576.0,99.0,2.2,1224.0,99.0,5.0,3.0,176.0,,33823.0,663.0,41.0,77.0,32.0,8.0,21.0,100.0,69.0,29.0,15.0
2015,MOXEY A RIGBY,NY023000001,NY New York NY023000001 MOXEY A RIGBY,25 Buffalo Ave,Freeport,11520,40.653827,,100.0,99.0,2.7,265.0,99.0,6.0,3.0,224.0,58.0,24677.0,584.0,69.0,86.0,40.0,14.0,29.0,97.0,66.0,31.0,17.0
2015,REV. MADDEN SR. CTZ. APTS,NY023000002,NY New York NY023000002 REV. MADDEN SR. CTZ. APTS,240 S Main St,Freeport,11520,40.652276,,150.0,100.0,1.3,194.0,99.0,8.0,7.0,136.0,38.0,14216.0,329.0,91.0,52.0,,39.0,87.0,91.0,36.0,55.0,1.0
2015,DR E MITCHELL MALLETTE,NY023000003,NY New York NY023000003 DR E MITCHELL MALLETTE,100 N Main St,Freeport,11520,40.661051,,100.0,99.0,1.2,120.0,100.0,8.0,8.0,112.0,52.0,13386.0,310.0,92.0,57.0,,35.0,85.0,95.0,41.0,54.0,
2015,GREEN ACRES,NY046000002,NY New York NY046000002 GREEN ACRES,400 Flower Rd Apt 1A,Valley Stream,11581,40.666959,,120.0,98.0,1.2,144.0,100.0,7.0,7.0,109.0,26.0,18219.0,400.0,79.0,72.0,,27.0,92.0,40.0,25.0,8.0,2.0
2015,PARK GARDENS,NY046000003,NY New York NY046000003 PARK GARDENS,2 Babylon Tpke Apt 1,Roosevelt,11575,40.678266,,170.0,98.0,1.1,183.0,100.0,3.0,8.0,109.0,32.0,17253.0,444.0,80.0,63.0,,38.0,90.0,83.0,75.0,6.0,
2015,INWOOD GARDENS,NY046000004,NY New York NY046000004 INWOOD GARDENS,82 Saint George Pl,Inwood,11096,40.612961,,95.0,98.0,2.0,187.0,100.0,9.0,5.0,224.0,48.0,21903.0,511.0,68.0,87.0,31.0,23.0,51.0,98.0,91.0,5.0,24.0
2015,MEADOWBROOK GARDENS,NY046000005,NY New York NY046000005 MEADOWBROOK GARDENS,1810 Grand Ave Apt 1A,North Baldwin,11510,40.666391,,158.0,98.0,1.1,172.0,100.0,9.0,19.0,75.0,37.0,18273.0,413.0,78.0,70.0,,33.0,91.0,46.0,36.0,8.0,
2015,MILL RIVER GARDENS,NY046000006,NY New York NY046000006 MILL RIVER GARDENS,2900 Rockaway Ave Apt 1A,Oceanside,11572,40.643864,,106.0,97.0,1.1,115.0,100.0,3.0,9.0,104.0,27.0,20021.0,436.0,74.0,75.0,,23.0,96.0,14.0,3.0,10.0,
2015,WESTOVER GARDENS,NY046000008,NY New York NY046000008 WESTOVER GARDENS,132 Elmont Rd,Elmont,11003,40.706628,,130.0,97.0,1.1,141.0,100.0,6.0,6.0,101.0,25.0,15297.0,348.0,85.0,64.0,,26.0,91.0,66.0,44.0,16.0,
2015,DOGWOOD TERRACE,NY046000009,NY New York NY046000009 DOGWOOD TERRACE,1170 Martha Pl Apt 1,Franklin Square,11010,40.6957,,104.0,99.0,1.2,118.0,99.0,2.0,14.0,89.0,37.0,17958.0,391.0,81.0,75.0,,25.0,97.0,17.0,6.0,6.0,
2015,SALISBURY GDNS,NY046000011,NY New York NY046000011 SALISBURY GDNS,460 Salisbury Park Dr Apt 1A,Westbury,11590,40.738797,,100.0,98.0,1.2,116.0,100.0,5.0,11.0,112.0,28.0,24305.0,521.0,56.0,74.0,,19.0,95.0,11.0,2.0,4.0,
2015,CHANNEL PARK HOMES,NY050001001,NY New York NY050001001 CHANNEL PARK HOMES,500 Centre St,Long Beach,11561,40.590058,,108.0,99.0,3.0,316.0,100.0,8.0,2.0,256.0,156.0,29964.0,740.0,56.0,84.0,47.0,11.0,27.0,98.0,81.0,17.0,34.0
2015,SOL SCHER APTS,NY050002001,NY New York NY050002001 SOL SCHER APTS,225 W Park Ave,Long Beach,11561,40.588768,,266.0,98.0,1.1,290.0,100.0,5.0,8.0,107.0,89.0,15835.0,391.0,82.0,64.0,,24.0,94.0,49.0,17.0,27.0,
2015,DALY and KENNEDY HGTS HOME,NY069000001,NY New York NY069000001 DALY and KENNEDY HGTS HOME,8 Mason Dr,Glen Cove,11542,40.855,,209.0,96.0,2.5,443.0,90.0,13.0,1.0,138.0,72.0,21888.0,511.0,71.0,76.0,35.0,12.0,38.0,81.0,22.0,59.0,12.0
2015,TOTTEN TOWERS,NY085000001,NY New York NY085000001 TOTTEN TOWERS,20 Totten St,Hempstead,11550,40.701188,,105.0,97.0,1.4,144.0,100.0,7.0,12.0,160.0,18.0,19109.0,449.0,80.0,74.0,10.0,44.0,65.0,98.0,89.0,8.0,5.0
2015,GEN D MACARTHUR SR,NY085000002,NY New York NY085000002 GEN D MACARTHUR SR,260 Clinton St,Hempstead,11550,40.713877,,176.0,97.0,1.3,222.0,100.0,7.0,11.0,115.0,25.0,15201.0,366.0,86.0,70.0,7.0,45.0,56.0,98.0,92.0,6.0,3.0
2015,MANHASSET VALLEY RES,NY086000001,NY New York NY086000001 MANHASSET VALLEY RES,155 E Shore Rd,Manhasset,11030,40.789815,,187.0,99.0,1.1,208.0,100.0,7.0,4.0,115.0,42.0,14610.0,335.0,86.0,66.0,,29.0,89.0,82.0,53.0,9.0,
2015,ROCKVILLE MANOR,NY100000001,NY New York NY100000001 ROCKVILLE MANOR,579 Merrick Rd,Rockville Centre,11570,40.65425,,50.0,98.0,1.3,61.0,98.0,13.0,15.0,97.0,45.0,16217.0,354.0,83.0,50.0,,34.0,83.0,69.0,27.0,35.0,
2015,GREAT NECK SNR CZNS HSG,NY144000001,NY New York NY144000001 GREAT NECK SNR CZNS HSG,700 Middle Neck Rd,Great Neck,11023,40.805102,,75.0,97.0,1.1,83.0,100.0,9.0,7.0,114.0,72.0,17534.0,367.0,86.0,67.0,,19.0,89.0,41.0,19.0,16.0,
2016,WILLIAMSBURG,NY005000020,NY New York NY005000020 WILLIAMSBURG,125 Ten Eyck St,Brooklyn,11206,40.710167,,1620.0,99.0,1.9,3087.0,99.0,6.0,2.0,212.0,,22918.0,490.0,67.0,79.0,24.0,29.0,46.0,93.0,26.0,66.0,15.0
2016,RED HOOK I (EAST),NY005000040,NY New York NY005000040 RED HOOK I (EAST),624 Clinton St,Brooklyn,11231,40.673897,,1404.0,99.0,2.1,2956.0,100.0,6.0,3.0,197.0,,23296.0,517.0,65.0,78.0,32.0,23.0,33.0,95.0,45.0,45.0,15.0
2016,INGERSOLL,NY005000140,NY New York NY005000140 INGERSOLL,25 Monument Walk,Brooklyn,11205,40.694919,,1803.0,94.0,2.5,4248.0,99.0,5.0,3.0,180.0,,24474.0,565.0,62.0,73.0,31.0,15.0,30.0,97.0,54.0,25.0,27.0
2016,BROWNSVILLE,NY005000160,NY New York NY005000160 BROWNSVILLE,275 Blake Ave,Brooklyn,11212,40.666355,,1322.0,99.0,2.5,3102.0,96.0,8.0,5.0,228.0,,20398.0,476.0,72.0,82.0,38.0,19.0,26.0,97.0,69.0,27.0,30.0
2016,J.W. JOHNSON,NY005000170,NY New York NY005000170 J.W. JOHNSON,1829 Lexington Ave,New York,10029,40.796518,,1297.0,99.0,2.4,3112.0,100.0,5.0,2.0,237.0,,24970.0,560.0,62.0,78.0,30.0,19.0,38.0,98.0,36.0,56.0,31.0
2016,LINCOLN,NY005000200,NY New York NY005000200 LINCOLN,60 E 135th St,New York,10037,40.811834,,1281.0,98.0,2.4,2853.0,95.0,7.0,4.0,202.0,,21997.0,504.0,68.0,83.0,35.0,18.0,30.0,71.0,52.0,17.0,35.0
2016,MARCY,NY005000210,NY New York NY005000210 MARCY,542 Marcy Ave,Brooklyn,11206,40.696552,,1706.0,99.0,2.5,4253.0,99.0,5.0,2.0,253.0,,23323.0,535.0,66.0,84.0,34.0,19.0,33.0,98.0,45.0,52.0,31.0
2016,WALD,NY005000230,NY New York NY005000230 WALD,30 Avenue D,New York,10009,40.721251,,1859.0,99.0,2.2,4080.0,99.0,5.0,3.0,273.0,,23991.0,536.0,65.0,70.0,22.0,25.0,43.0,97.0,20.0,63.0,36.0
2016,LESTER W. PATTERSON,NY005000240,NY New York NY005000240 LESTER W. PATTERSON,281 E 143rd St,Bronx,10451,40.814744,,1787.0,99.0,2.4,4234.0,100.0,6.0,2.0,239.0,,20676.0,487.0,71.0,83.0,36.0,21.0,32.0,99.0,34.0,65.0,34.0
2016,GOWANUS,NY005000250,NY New York NY005000250 GOWANUS,417 Baltic St,Brooklyn,11217,40.683627,,1134.0,99.0,2.4,2705.0,100.0,6.0,2.0,273.0,,24447.0,546.0,62.0,80.0,30.0,22.0,38.0,84.0,46.0,33.0,33.0
2016,GOVERNOR SMITH,NY005000270,NY New York NY005000270 GOVERNOR SMITH,180 South St,New York,10038,40.708873,,1931.0,99.0,2.2,4163.0,99.0,5.0,3.0,292.0,,24724.0,542.0,67.0,64.0,17.0,22.0,54.0,97.0,19.0,36.0,34.0
